ID,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
3517188475.431197,1,1,0,0,1,0,0,0,1,1,0,1,0,0
3520686425.193436,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3517188475.4416294,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3520686425.203879,0,0,1,2,0,0,1,0,2,1,0,0,1,0
3517188475.4520617,0,0,1,2,0,0,1,0,1,2,0,0,0,1
3520686425.214321,0,0,1,0,0,1,0,0,1,0,1,0,1,0
3517188475.462494,0,0,0,1,0,1,0,0,0,1,1,0,1,0
3520686425.224764,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3517188475.472926,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3520686425.235206,0,1,1,0,0,1,0,0,0,1,1,0,1,0
3517188475.4833584,0,1,2,0,0,1,0,0,0,0,2,0,1,0
3520686425.2357035,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3517188475.483855,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3520686425.2486324,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3517188475.496771,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3520686425.259075,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3517188475.507203,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3520785781.2043757,0,1,0,0,0,1,0,0,0,1,1,1,0,0
3517287732.7382016,0,0,1,0,0,1,0,0,0,0,2,0,1,0
3520785781.2073593,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3517287732.7411823,0,1,1,1,0,0,0,0,0,0,0,1,0,0
3517287732.7511177,2,0,0,0,2,0,0,0,0,0,0,3,1,0
3520785781.2277474,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3520785781.236698,0,0,0,1,1,0,0,0,0,0,1,1,0,0
3517287732.7704916,0,0,0,1,1,0,0,1,1,0,1,1,0,0
3520785781.245649,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3517287732.7794337,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3520785781.248135,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3517287732.7819176,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3520785781.257583,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3517287732.791356,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3520785781.266534,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3520785781.2764792,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3517287732.8102336,0,1,0,0,1,0,0,0,1,1,1,1,0,0
3520785781.28543,0,0,1,0,0,2,0,0,1,0,0,1,0,1
3517287732.8191752,0,0,1,0,0,2,0,2,1,1,0,2,1,1
3520785781.294381,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3517287732.8281174,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3520786425.163103,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3520786425.1655893,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3517288376.0596128,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3520786425.171059,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3517288376.065077,0,0,1,1,0,0,1,0,0,0,0,0,1,0
3520786425.1785183,0,1,2,0,0,0,1,0,0,0,0,1,1,0
3517288376.0725284,1,0,2,1,0,0,1,0,0,0,0,2,0,1
3520786425.185977,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3517288376.07998,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3520786425.193436,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3520786425.2008953,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3520786425.208354,0,0,1,0,0,0,1,0,0,0,0,1,0,1
3517288376.102335,0,0,1,0,0,0,1,0,1,0,0,1,0,1
3520786425.215813,0,0,1,1,1,0,0,0,0,0,0,0,1,0
3520786425.223272,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3520786425.223769,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3520786425.2312284,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3525708852.810542,0,0,0,1,1,1,0,0,0,1,1,0,1,0
3522205913.0660706,0,0,0,1,0,1,1,0,0,1,1,0,0,1
3525708852.8155146,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522205913.0710382,1,0,0,0,1,0,0,0,2,0,0,1,0,0
3525708852.818001,0,0,0,2,1,0,0,0,0,0,0,1,0,1
3522205913.073522,0,0,0,1,2,0,0,0,0,0,0,1,0,1
3525708852.8229737,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3522205913.07849,1,2,0,0,1,0,1,1,0,0,0,1,0,0
3525708852.82546,0,0,2,1,0,1,0,0,0,0,0,2,0,0
3522205913.0809736,1,0,1,1,1,1,0,0,0,0,0,2,0,0
3525708852.832919,0,0,1,1,0,0,1,0,0,0,0,1,1,0
3522205913.088425,0,0,0,2,0,1,0,1,0,0,0,1,0,1
3525708852.840378,0,0,0,0,0,0,1,0,1,1,1,0,1,0
3522205913.0958767,0,0,0,0,0,0,1,0,1,1,1,0,0,1
3525708852.847837,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3522205913.103328,0,0,0,1,0,1,0,1,2,1,0,0,1,0
3525708852.8552957,0,1,1,1,0,0,0,0,1,1,1,0,1,0
3522205913.11078,0,1,1,1,1,0,0,0,1,1,1,0,1,0
3525708852.862755,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3522205913.1182313,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3525708852.870214,0,0,0,1,0,0,0,0,0,0,2,0,1,0
3522205913.125683,0,0,0,1,1,0,0,0,0,0,4,0,1,0
3525708852.8776727,0,1,1,2,0,1,0,0,0,1,0,0,1,0
3522205913.133135,0,0,2,1,1,1,0,0,0,1,0,0,1,0
3525857932.870214,0,0,1,1,0,0,0,0,1,0,1,0,1,0
3522354845.0084453,0,0,1,0,1,0,0,0,1,0,1,0,1,0
3525857932.8751864,0,0,0,2,1,0,0,0,0,1,0,1,1,0
3522354845.013413,0,0,0,1,2,0,0,1,0,1,0,1,1,0
3525857932.8776727,0,0,1,0,0,0,1,0,1,0,0,0,2,1
3522354845.015897,0,0,1,0,0,0,1,0,1,0,0,1,1,1
3525857932.8826456,0,0,2,0,1,0,0,0,0,0,0,0,0,1
3522354845.0208645,0,0,1,2,0,0,0,0,0,0,0,0,0,1
3525857932.885132,0,2,1,2,0,1,0,0,0,1,0,0,1,0
3522354845.0233483,0,3,1,2,0,1,0,1,0,1,0,0,1,0
3525857932.8925905,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3522354845.0308,0,0,1,0,0,0,0,1,1,0,1,0,1,0
3525857932.9000497,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3522354845.0382514,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3525857932.907509,0,1,1,0,0,1,0,0,1,0,0,1,0,0
3522354845.045703,1,1,2,0,0,1,0,1,1,0,0,1,0,0
3525857932.9149675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3522354845.0531545,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3525857932.9224267,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522354845.060606,1,0,0,0,1,0,0,1,1,0,0,1,0,0
3525857932.929886,0,0,1,0,0,0,1,0,0,0,0,0,0,2
3522354845.0680575,0,0,0,1,0,0,1,0,0,0,0,0,0,2
3525857932.9373446,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3522354845.075509,1,2,1,0,0,0,0,1,1,0,0,1,0,0
3525907560.4231725,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3525907560.4286423,0,0,0,0,0,1,0,0,2,0,0,1,0,0
3525907560.4341125,0,0,1,0,1,0,0,0,1,0,0,3,0,0
3525907560.4395823,0,0,1,0,0,1,0,0,0,0,2,0,1,0
3525907560.445052,0,0,1,0,0,1,0,0,1,0,0,2,0,0
3525907560.450522,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3522404423.281669,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3525907560.455992,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3522404423.2871337,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3525907560.461462,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3525907560.466932,0,1,0,1,2,0,1,0,0,1,1,0,1,0
3525907560.4724016,0,1,1,0,0,1,0,0,0,1,2,0,1,0
3522404423.303527,0,1,1,0,0,1,0,0,1,1,1,0,1,0
3525907560.477872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3525907560.4833417,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3525957981.602188,0,1,0,0,1,0,0,0,0,0,1,1,0,0
3522454794.3378043,0,1,1,0,0,1,0,1,0,0,0,2,0,0
3525957981.609647,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3522454794.345256,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3525957981.617106,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3522454794.3527074,2,1,0,0,1,0,1,0,0,0,0,0,1,0
3525957981.624565,0,0,2,0,0,1,0,0,1,2,0,0,1,0
3522454794.360159,0,1,0,2,0,1,0,1,1,2,0,0,1,0
3525957981.632024,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3522454794.3676105,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3525957981.639483,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522454794.375062,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3525957981.6469417,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3522454794.3825135,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3525957981.654401,0,0,0,0,1,0,1,0,0,0,0,1,1,0
3522454794.389965,0,0,0,0,1,0,1,0,0,0,0,1,1,0
3525957981.66186,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3522454794.3974166,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3518958561.3508687,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3525957981.6693187,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3522454794.404868,1,2,0,1,0,0,0,1,0,0,0,0,1,1
3525957981.676778,0,1,1,0,1,0,0,0,0,0,0,1,0,0
3522454794.41232,0,1,1,0,1,0,0,1,0,0,0,1,0,0
3525957981.679264,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522454794.414804,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3526056987.073098,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3522553701.442623,1,1,0,0,0,0,0,0,0,0,1,0,1,0
3526056987.0850325,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522553701.4545455,2,1,0,0,1,0,0,0,0,0,0,1,0,0
3526056987.0969667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522553701.466468,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3526056987.108901,0,0,0,0,2,0,0,0,0,1,1,0,0,1
3522553701.4783907,0,0,0,0,2,0,0,0,0,1,1,0,0,1
3526056987.1208353,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3522553701.490313,0,0,0,1,0,1,0,1,2,0,0,0,1,0
3526056987.1327696,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522553701.5022354,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3526056987.134759,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3522553701.5042224,0,0,1,0,1,0,0,1,0,1,0,1,0,0
3522553701.5047193,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3526056987.1456985,0,0,0,2,0,0,1,0,0,1,0,1,0,1
3522553701.5151515,0,0,0,1,1,0,1,0,0,0,1,1,0,1
3526056987.157633,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3522553701.527074,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3526056987.1695676,0,1,0,0,0,1,0,0,0,1,1,1,0,0
3522553701.5389967,1,0,1,0,0,1,0,1,1,0,2,0,1,0
3526056987.181502,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3522553701.550919,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3530631727.003481,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3527123896.1768503,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3530631727.0124316,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3527123896.1857924,0,1,0,0,1,0,0,1,1,0,0,1,0,0
3530631727.016907,0,2,1,0,0,0,1,0,0,0,0,0,1,0
3527123896.1902633,1,1,2,0,0,0,1,0,1,1,0,0,1,0
3530631727.025858,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3530631727.030333,0,0,2,0,0,0,0,0,1,0,0,0,1,0
3527123896.203676,0,0,0,0,0,1,0,0,2,2,1,0,0,0
3530631727.0437593,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3527123896.2170887,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3530631727.0571856,0,0,0,0,0,1,0,0,2,0,0,0,1,0
3530631727.0706115,0,0,0,0,0,1,0,0,2,0,0,0,1,0
3527123896.2439146,0,1,0,0,0,1,0,0,3,0,0,0,1,0
3530631727.084038,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3527123896.2573276,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3530631727.097464,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3527123896.27074,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3530631727.11089,0,2,1,0,0,1,0,0,0,0,0,1,0,0
3527123896.284153,0,1,2,0,0,1,0,1,1,0,0,1,0,0
3530631727.124316,0,0,0,1,0,0,1,0,1,1,0,0,0,1
3527123896.297566,0,0,0,1,0,0,0,0,0,2,0,0,0,1
3530731477.3779216,0,1,0,2,1,1,0,0,1,2,0,0,1,0
3527223547.445107,0,1,0,1,2,1,0,0,1,2,1,0,1,0
3530731477.388364,0,1,1,0,0,1,0,0,1,1,0,0,1,0
3530731477.3988066,0,1,2,1,0,1,0,0,0,0,1,0,1,0
3527223547.465971,2,0,2,0,0,1,0,0,1,0,1,1,0,0
3530731477.409746,0,1,1,0,0,1,0,0,1,1,0,0,1,0
3530731477.412233,0,0,2,0,1,1,0,0,2,0,2,1,1,0
3530731477.420189,0,0,0,1,0,0,1,0,1,2,0,0,1,0
3530731477.4480357,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3530731477.4515166,0,1,0,0,0,0,0,0,0,2,2,1,1,0
3530731477.4689207,0,1,1,0,0,1,0,0,1,1,0,1,0,0
3530731477.493287,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3530881353.070114,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3530881353.0790653,0,0,1,1,0,0,1,0,1,0,0,0,0,0
3530881353.0885134,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3530881353.0905023,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3527373274.249876,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3530881353.0989556,0,1,4,0,0,1,0,0,0,0,0,0,1,0
3530881353.1079063,0,0,1,0,0,1,1,0,0,2,0,0,1,0
3530881353.116857,0,1,1,1,0,1,0,0,0,1,0,0,1,0
3530881353.1258082,0,0,1,0,0,1,0,0,0,4,0,0,1,0
3530881353.1437097,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3530979664.352561,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3527471487.835569,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3530979664.3600197,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3527471487.8430204,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3530979664.374938,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3527471487.865375,1,1,1,0,0,1,1,1,0,0,0,1,0,1
3530979664.389856,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3527471487.8728266,1,0,0,0,0,1,0,1,2,1,0,1,0,1
3530979664.3973145,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3530979664.4047737,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3530979664.412233,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3530979664.4196916,0,2,0,0,0,0,1,0,0,1,0,0,0,1
3527471487.9026327,0,1,1,0,0,0,1,0,0,1,0,0,0,1
3530979664.4271507,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3527471487.9100842,1,1,0,0,0,1,0,0,0,1,0,1,0,0
3527521958.7690015,1,1,1,0,1,1,0,0,1,1,1,2,1,0
3527521958.774963,0,1,0,0,0,1,0,0,0,1,1,0,1,0
3527521958.777943,1,3,1,1,0,1,0,0,0,1,0,0,1,1
3527521958.7839046,1,1,0,0,0,1,0,0,0,1,0,1,0,1
3527521958.7868853,0,1,1,1,1,0,1,0,0,0,1,1,0,1
3527521958.795827,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3527521958.804769,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3527521958.8137107,1,2,2,0,0,1,0,1,0,0,0,1,0,0
3527521958.822653,1,1,1,0,0,1,0,0,1,1,0,0,1,0
3527521958.8315945,0,2,1,0,0,1,0,1,0,0,0,0,1,0
3527521958.8405366,1,1,1,0,0,1,0,1,0,1,0,0,1,0
3527521958.8494782,0,1,2,1,0,1,0,1,1,0,0,1,0,0
3531179960.718051,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3527671585.1982117,0,0,0,0,0,1,0,2,1,0,0,1,0,0
3531179960.726007,0,0,0,0,0,0,1,0,2,0,0,0,1,0
3527671585.20616,0,0,0,0,0,0,1,0,0,2,0,0,1,0
3531179960.729985,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3527671585.210134,0,0,1,0,0,1,0,1,0,0,0,1,1,0
3531179960.7379413,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3527671585.2180824,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3531179960.7419195,0,0,1,0,1,1,0,0,1,0,1,0,1,0
3527671585.222057,0,0,1,0,0,1,0,1,1,1,0,1,1,0
3531179960.753854,0,1,1,0,0,1,0,0,1,0,1,0,1,0
3527671585.233979,0,1,1,0,0,1,0,1,1,1,0,1,1,0
3531179960.765788,0,1,0,0,0,1,0,0,1,1,0,0,1,0
3527671585.2459016,0,2,1,0,1,1,0,1,1,0,1,0,1,1
3531179960.7777224,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3527671585.257824,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3531179960.789657,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3531179960.8015914,0,0,0,0,1,0,0,0,1,0,1,1,1,0
3527671585.281669,1,0,0,0,0,1,0,0,1,0,0,1,0,1
3531179960.8135257,0,1,0,0,0,1,0,0,1,2,0,0,1,0
3527671585.2935915,0,0,1,0,0,1,0,2,1,2,0,0,1,0
3531179960.82546,0,2,0,0,1,0,0,0,0,1,0,1,0,0
3527671585.3055143,0,1,0,0,0,1,0,1,1,2,0,0,1,0
3535604276.9960217,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3532091505.73224,1,0,0,0,1,0,0,0,2,1,0,1,0,0
3535604277.0124316,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3532091505.748634,0,2,0,0,0,0,1,0,0,0,0,0,1,0
3535604277.0288415,0,0,1,1,0,1,0,0,1,0,0,0,1,0
3532091505.7650275,0,0,1,2,0,1,0,0,1,1,1,0,1,0
3535604277.045251,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3532091505.7814207,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3535604277.061661,0,0,1,0,1,0,0,0,1,1,0,1,0,0
3532091505.7978144,1,0,1,0,1,0,0,0,1,2,0,2,0,0
3535604277.0780706,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3532091505.8142076,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3535604277.0944805,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3532091505.830601,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3535604277.11089,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3532091505.8469944,0,0,0,0,0,1,0,0,2,0,0,2,0,0
3535604277.1273,0,1,0,0,1,1,0,0,0,1,0,0,1,0
3532091505.863388,0,0,1,0,1,1,0,0,1,1,0,0,1,0
3532091505.8817687,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3535704277.475385,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3532191406.85693,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3535704277.482347,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3532191406.863885,1,1,0,0,0,1,0,0,0,1,0,1,0,0
3535704277.485828,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532191406.867362,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3535704277.4927897,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3532191406.874317,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3535704277.4962707,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3532191406.8777943,0,1,1,0,0,1,0,0,0,1,0,0,1,0
3535704277.506713,0,0,1,0,0,0,0,0,1,1,0,0,1,0
3532191406.8882265,1,0,1,0,0,1,0,0,1,0,1,0,1,0
3535704277.5171556,0,0,0,0,1,1,0,0,1,1,0,0,1,0
3532191406.8986588,0,1,0,0,1,1,0,0,0,1,1,0,1,1
3535704277.5275984,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3532191406.909091,0,2,1,0,1,0,0,0,0,0,0,1,0,0
3535704277.5380406,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3532191406.9195232,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3535704277.5484834,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532191406.9299555,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3535704277.558926,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532191406.9403872,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3535704277.5693684,0,1,1,0,0,1,0,0,0,1,0,0,1,0
3532191406.9508195,1,1,2,0,0,1,0,0,0,1,0,0,1,0
3535753506.719045,0,0,1,1,0,0,1,0,0,0,1,0,1,0
3532240587.1892695,0,0,0,1,1,0,1,0,0,0,1,0,1,0
3535753506.7265043,0,0,1,0,1,1,0,0,1,0,1,0,1,0
3535753506.733963,0,1,1,0,0,1,0,0,0,1,0,0,1,0
3532240587.204173,0,0,2,0,0,1,0,1,0,1,0,0,1,0
3535753506.741422,0,1,0,1,0,1,0,0,1,2,1,0,1,0
3535753506.7488813,0,2,0,0,0,1,0,0,0,0,1,0,1,0
3535753506.75634,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3532240587.2265277,0,1,1,0,1,0,0,0,0,0,1,1,0,0
3535753506.763799,0,1,0,0,0,1,0,0,1,1,0,0,1,0
3532240587.233979,3,1,0,0,0,1,0,0,2,4,0,0,1,0
3535753506.778717,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3535753506.786176,0,0,1,1,0,0,1,0,0,0,1,0,1,0
3532240587.256334,0,1,0,2,0,0,1,0,0,1,1,0,1,0
3535753506.793635,0,0,0,0,0,0,1,0,1,1,1,0,1,0
3532240587.2637854,0,0,0,0,0,0,1,0,2,0,2,0,1,0
3535753506.801094,0,1,0,1,1,0,0,0,0,1,0,0,1,0
3535754153.6553955,0,0,0,0,0,1,0,0,0,2,0,0,1,0
3532241233.4828615,0,1,1,0,0,1,0,1,1,1,1,0,1,0
3535754153.6613626,0,1,1,1,0,0,1,0,0,0,1,0,1,0
3532241233.4888225,0,1,2,0,1,0,1,0,0,0,1,0,1,0
3535754153.664346,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3532241233.491803,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3535754153.6703134,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532241233.4977646,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3535754153.673297,0,0,1,0,1,0,1,0,1,1,0,0,2,0
3535754153.6822476,0,1,0,0,0,1,0,0,1,2,0,1,0,0
3532241233.509687,1,0,1,0,0,1,0,0,1,1,1,0,1,0
3535754153.6911983,0,0,1,0,0,1,0,0,2,0,0,0,1,0
3532241233.518629,0,1,0,1,0,1,0,1,1,1,0,0,1,0
3535754153.700149,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532241233.5275707,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3535754153.7091,0,1,1,0,1,0,0,0,0,0,0,1,0,0
3532241233.536513,1,0,2,0,1,0,0,0,0,0,0,1,0,0
3535754153.718051,0,0,1,1,0,0,1,0,1,1,0,0,1,0
3535754153.7270017,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3532241233.5543966,0,0,1,0,0,0,0,0,2,1,0,1,0,1
3535754153.7359524,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3532241233.5633383,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3535804079.0666337,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532291109.2911077,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3535804079.072601,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3532291109.297069,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3535804079.0755844,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3532291109.30005,1,2,0,0,0,1,0,0,0,1,0,1,0,0
3535804079.0815516,0,0,2,0,1,0,0,0,1,0,0,0,1,0
3532291109.3060107,1,1,1,1,1,0,0,0,1,0,0,0,1,0
3535804079.084535,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3532291109.3089914,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3535804079.093486,0,1,1,0,0,1,0,0,0,0,0,1,0,0
3532291109.3179336,1,1,1,0,0,1,0,0,1,0,0,1,0,0
3535804079.1024365,0,1,0,0,0,1,0,0,1,1,0,1,0,0
3532291109.326875,0,0,1,0,0,1,0,2,1,1,0,1,0,0
3535804079.1113873,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3532291109.3358173,0,1,1,0,1,0,0,1,1,0,0,1,0,0
3535804079.120338,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532291109.344759,0,1,0,0,1,0,0,2,0,0,0,1,0,0
3535804079.1292887,0,1,1,0,0,0,0,0,0,0,2,0,1,0
3532291109.353701,0,1,1,0,0,0,0,0,1,0,1,1,1,0
3535804079.13824,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3532291109.362643,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3535804079.1471906,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3532291109.371585,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3535952511.686723,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3532439394.4371586,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3535952511.690701,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3535952511.6926904,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3532439394.4431195,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3535952511.6986575,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3532439394.449081,0,1,0,1,0,1,0,0,1,1,0,0,1,0
3535952511.7046247,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3532439394.4550424,0,1,0,0,0,1,0,1,1,0,0,1,0,0
3535952511.715067,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3532439394.4654746,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3535952511.7170563,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3532439394.4674616,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3535952511.7230234,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3532439394.4734225,1,1,1,0,0,1,0,1,1,0,0,1,0,0
